User Name,Drivers Id,Date,Policy Number,Location,Issue,Fraud,,,,,,,
Metha,787351,7/17/18,20090616,Sidnaw,Bike & Car Accident,0,,,,,,,
Pricilla,272330,5/19/18,20100107,Sidney,Bike & Car Accident,0,,,,,,,
Sigrid,728025,6/2/18,20100109,Silverwood,Cars Accident,0,,,,,,,
Thekla,804608,6/2/18,20100102,Six Lakes,Bike & Car Accident,0,,,,,,,
Berniece,718829,6/22/18,20100812,Skandia,Bike Accident,0,,,,,,,
Betha,482404,7/10/18,20081014,Skanee,Cars Accident,1,,,,,,,
Florie,331170,7/17/18,20081026,Smiths Creek,Bike & Car Accident,1,,,,,,,
Hilah,753056,5/12/18,20080512,Smyrna,Cars Accident,0,,,,,,,
Isla,910365,5/10/18,20080706,Snover,Bike & Car Accident,0,,,,,,,
Judie,379268,6/1/18,20080717,Sodus,Cars Accident,0,,,,,,,
Lethia,362843,6/13/18,20091119,Somerset,Bike & Car Accident,0,,,,,,,
Louisiana,135400,7/27/18,20100213,Somerset Center,Bike Accident,0,,,,,,,
Rubye,798579,6/25/18,20100311,South Boardman,Cars Accident,0,,,,,,,
Silvia,250833,6/25/18,20080818,South Branch,Bike & Car Accident,0,,,,,,,
Zelpha,824116,4/30/18,20081221,South Haven,Bike Accident,0,,,,,,,
Alwilda,322613,7/18/18,20090904,South Lyon,Bike Accident,1,,,,,,,
Angele,871305,6/24/18,20091120,South Range,Bike & Car Accident,1,,,,,,,
Verlie,488037,5/14/18,20100427,South Rockwood,Bike & Car Accident,0,,,,,,,
Zelia,485813,7/6/18,20101118,Southfield,Cars Accident,0,,,,,,,
Gunda,886473,7/19/18,20090216,Southgate,Cars Accident,0,,,,,,,
Octavie,907113,7/17/18,20081017,Spalding,Cars Accident,0,,,,,,,
Orelia,833321,7/17/18,20081223,Sparta,Bike Accident,0,,,,,,,
Retha,521592,6/9/18,20090725,Spring Arbor,Bike Accident,0,,,,,,,
Signe,254837,7/16/18,20090728,Spring Lake,Cars Accident,0,,,,,,,
Anice,634499,6/15/18,20090919,Springport,Cars Accident,0,,,,,,,
Carlota,574707,7/23/18,20080825,Spruce,Bike & Car Accident,1,,,,,,,
Lurline,476839,5/11/18,20081024,Stambaugh,Bike & Car Accident,1,,,,,,,
Luz,149601,6/13/18,20100925,Standish,Cars Accident,0,,,,,,,
Opha,630683,5/3/18,20080304,Stanton,Bike & Car Accident,0,,,,,,,
Ura,500639,6/26/18,20081118,Stanwood,Bike Accident,0,,,,,,,
Vicie,352120,6/12/18,20081219,Stephenson,Cars Accident,0,,,,,,,
Alwine,569245,7/20/18,20080102,Sterling,Bike & Car Accident,0,,,,,,,
Carmelita,907012,6/27/18,20071212,Sterling Heights,Cars Accident,0,,,,,,,
Clemma,700074,7/9/18,20080220,Stevensville,Cars Accident,0,,,,,,,
Elia,866805,7/24/18,20080218,Stockbridge,Bike & Car Accident,0,,,,,,,
Eloisa,951863,4/21/18,20080320,Strongs,Bike Accident,1,,,,,,,
Eppie,211578,5/17/18,20080523,Sturgis,Cars Accident,1,,,,,,,
Gustie,357394,7/11/18,20080710,Sumner,Bike & Car Accident,0,,,,,,,
Hazle,863749,6/20/18,20080903,Sunfield,Bike Accident,0,,,,,,,
Lu,596914,7/8/18,20081219,Suttons Bay,Bike Accident,0,,,,,,,
Ebba,684653,7/6/18,20090730,Swartz Creek,Bike & Car Accident,0,,,,,,,
Margarete,528259,5/9/18,20080313,Sylvan Beach,Bike & Car Accident,0,,,,,,,
Myrle,797636,5/24/18,20080409,Tawas City,Cars Accident,0,,,,,,,
Nadine,326180,7/12/18,20080901,Taylor,Cars Accident,0,,,,,,,
Pallie,620075,5/18/18,20081114,Tecumseh,Cars Accident,0,,,,,,,
Betsey,965187,7/2/18,20081210,Tekonsha,Bike Accident,1,,,,,,,
Cleta,516182,7/14/18,20090321,Temperance,Bike Accident,1,,,,,,,
Filomena,728839,7/2/18,20090218,Thompsonville,Cars Accident,0,,,,,,,
Orra,771509,7/26/18,20090308,Three Oaks,Cars Accident,0,,,,,,,
Arlene,264221,6/13/18,20101007,Three Rivers,Bike & Car Accident,0,,,,,,,
Margretta,602704,7/13/18,20081206,Tipton,Bike & Car Accident,0,,,,,,,
Pairlee,672416,7/9/18,20081208,Toivola,Cars Accident,0,,,,,,,
Zana,545506,4/18/18,20090712,Topinabee,Bike & Car Accident,0,,,,,,,
Francies,777533,7/9/18,20090930,Tower,Bike Accident,0,,,,,,,
Marjory,953334,6/2/18,20080501,Traverse City,Cars Accident,0,,,,,,,
Roxana,369781,7/24/18,20080723,Trenary,Bike & Car Accident,1,,,,,,,
Cressie,990998,6/21/18,20080831,Trenton,Cars Accident,1,,,,,,,
Erla,982678,6/19/18,20090422,Trout Creek,Bike & Car Accident,0,,,,,,,
Herma,646069,7/7/18,20100220,Trout Lake,Cars Accident,0,,,,,,,
Oliva,331683,6/28/18,20100424,Troy,Bike & Car Accident,0,,,,,,,
Rosalind,364055,6/27/18,20090504,Trufant,Bike Accident,0,,,,,,,
Chessie,521854,5/15/18,20100215,Turner,Cars Accident,0,,,,,,,
Daphne,737252,7/8/18,20090127,Tuscola,Bike & Car Accident,0,,,,,,,
Lulah,344480,7/22/18,20081023,Tustin,Cars Accident,0,,,,,,,
Marvel,898519,5/26/18,20080216,Twin Lake,Cars Accident,0,,,,,,,
Monnie,957816,7/20/18,20080418,Twining,Bike & Car Accident,1,,,,,,,
Noemie,175960,7/12/18,20080508,Ubly,Bike Accident,1,,,,,,,
Gregoria,489618,4/24/18,20080717,Union,Cars Accident,0,,,,,,,
Josefina,717044,7/3/18,20081029,Union City,Bike & Car Accident,0,,,,,,,
Fleeta,101421,6/30/18,20080509,Union Lake,Bike Accident,0,,,,,,,
Madaline,793948,7/9/18,20080621,Union Pier,Bike Accident,0,,,,,,,
Hildred,737483,7/7/18,20080725,Unionville,Bike & Car Accident,0,,,,,,,
Sibbie,695117,5/15/18,20080508,University Center,Bike & Car Accident,0,,,,,,,
Verena,167466,5/23/18,20080701,Utica,Cars Accident,0,,,,,,,
Bernardine,664732,5/2/18,20090302,Vandalia,Cars Accident,0,,,,,,,
Gerda,143038,5/7/18,20091029,Vanderbilt,Cars Accident,1,,,,,,,
Hazelle,979963,7/24/18,20100103,Vassar,Bike Accident,1,,,,,,,
Nobie,467841,7/9/18,20080611,Vermontville,Bike Accident,0,,,,,,,
Reva,219028,7/11/18,20080727,Vernon,Cars Accident,0,,,,,,,
Vonnie,130156,6/21/18,20100227,Vestaburg,Cars Accident,0,,,,,,,
Ethie,762951,6/14/18,20080813,Vicksburg,Bike & Car Accident,0,,,,,,,
Jessye,376879,6/8/18,20090730,Vulcan,Bike & Car Accident,0,,,,,,,
Jetta,599031,6/9/18,20090116,Wakefield,Cars Accident,0,,,,,,,
Signa,676255,6/20/18,20100310,Waldron,Cars Accident,0,,,,,,,
Delcie,985446,7/25/18,20090614,Walhalla,Bike & Car Accident,0,,,,,,,
Hildegard,884180,6/29/18,20090622,Walkerville,Bike Accident,1,,,,,,,
Treva,571462,7/12/18,20101016,Wallace,Cars Accident,1,,,,,,,
Violette,815883,7/10/18,20100611,Walled Lake,Bike & Car Accident,0,,,,,,,
Sylva,258265,7/27/18,20080409,Walloon Lake,Bike Accident,0,,,,,,,
Twila,569714,6/26/18,20101011,Warren,Bike Accident,0,,,,,,,
Concetta,180008,7/24/18,20090905,Washington,Bike & Car Accident,0,,,,,,,
Idabelle,633375,5/2/18,20090802,Waterford,Bike & Car Accident,0,,,,,,,
Lulla,556538,7/3/18,20080705,Waters,Cars Accident,0,,,,,,,
Mira,669501,7/3/18,20081207,Watersmeet,Cars Accident,0,,,,,,,
Nila,963761,4/24/18,20091206,Watervliet,Cars Accident,0,,,,,,,
Olar,753005,7/10/18,20080805,Watton,Bike Accident,1,,,,,,,
Velva,454758,5/19/18,20090310,Wayland,Bike Accident,1,,,,,,,
Yvonne,698589,7/4/18,20080301,Wayne,Cars Accident,0,,,,,,,
Evia,330119,5/28/18,20080229,Webberville,Cars Accident,0,,,,,,,
Willia,164464,7/25/18,20080427,Weidman,Bike & Car Accident,0,,,,,,,
Dortha,927354,7/22/18,20080923,Wells,Bike & Car Accident,0,,,,,,,
Else,231508,7/24/18,20100106,Wellston,Cars Accident,0,,,,,,,
Freeda,272910,4/26/18,20080803,West Bloomfield,Bike & Car Accident,0,,,,,,,
Versa,305758,7/13/18,20080917,West Branch,Bike Accident,0,,,,,,,
Ilah,950542,7/14/18,20081001,West Olive,Cars Accident,0,,,,,,,
Maurine,291544,6/29/18,20081118,Westland,Cars Accident,1,,,,,,,
Vernice,388616,5/7/18,20090731,Weston,Bike & Car Accident,1,,,,,,,
Elmyra,577992,6/5/18,20080416,Westphalia,Bike Accident,0,,,,,,,
Madelyn,342830,7/20/18,20080811,Wetmore,Cars Accident,0,,,,,,,
Cannie,491170,5/22/18,20081029,Wheeler,Bike & Car Accident,0,,,,,,,
Carmella,175553,7/15/18,20081031,White Cloud,Bike Accident,0,,,,,,,
Cliffie,439341,6/25/18,20090603,White Lake,Bike Accident,0,,,,,,,
Ever,221186,4/18/18,20090828,White Pigeon,Bike & Car Accident,0,,,,,,,
Leafy,868031,6/28/18,20100113,White Pine,Bike & Car Accident,0,,,,,,,
Olinda,844117,7/25/18,20100224,Whitehall,Cars Accident,0,,,,,,,
Virdie,744557,7/17/18,20080120,Whitmore Lake,Cars Accident,1,,,,,,,
Allena,159536,6/6/18,20090921,Whittaker,Cars Accident,1,,,,,,,
Clotilda,727109,5/20/18,20080425,Whittemore,Bike Accident,0,,,,,,,
Elida,155604,4/17/18,20091216,Williamsburg,Bike Accident,0,,,,,,,
Elvera,608443,6/28/18,20100401,Williamston,Cars Accident,0,,,,,,,
Fae,117862,7/23/18,20090702,Willis,Cars Accident,0,,,,,,,
Josefita,991553,6/11/18,20090926,Wilson,Bike & Car Accident,0,,,,,,,
Lurena,727443,6/16/18,20100904,Winn,Bike & Car Accident,0,,,,,,,
Versie,378587,7/18/18,20080124,Wixom,Cars Accident,0,,,,,,,
Vivien,420948,6/25/18,20080209,Wolverine,Bike & Car Accident,0,,,,,,,
Melba,457188,6/6/18,20080207,Woodland,Bike Accident,1,,,,,,,
Alline,118236,7/28/18,20090306,Wyandotte,Cars Accident,1,,,,,,,
Elfreda,987524,6/24/18,20091010,Wyoming,Bike & Car Accident,0,,,,,,,
Verla,490596,5/3/18,20091021,Yale,Cars Accident,0,,,,,,,
Ouida,524215,6/25/18,20100209,Ypsilanti,Bike & Car Accident,0,,,,,,,
Flonnie,913464,6/27/18,20100415,Zeeland,Bike & Car Accident,0,,,,,,,
Palma,398484,5/20/18,20100722,Auburn,Cars Accident,0,,,,,,,
Consuelo,752504,7/7/18,20080808,Augusta,Bike & Car Accident,0,,,,,,,
Lorine,449263,6/18/18,20080729,Bangor,Bike Accident,0,,,,,,,
Venus,844007,6/13/18,20081130,Bath,Cars Accident,0,,,,,,,
Hasel,686522,6/29/18,20081228,Belfast,Bike & Car Accident,1,,,,,,,
Noma,670142,5/26/18,20090912,Biddeford,Cars Accident,1,,,,,,,
Virgia,607687,6/22/18,20100709,Brewer,Bike & Car Accident,0,,,,,,,
Alleen,967713,6/14/18,20091021,Calais,Bike Accident,0,,,,,,,
Mavis,291902,5/24/18,20100907,Caribou,Cars Accident,0,,,,,,,
Nelda,149839,6/6/18,20080314,Eastport,Bike & Car Accident,0,,,,,,,
Trilby,840225,7/21/18,20080509,Ellsworth,Bike Accident,0,,,,,,,
Adel,643226,7/27/18,20081008,Gardiner,Bike Accident,0,,,,,,,
Buelah,535879,4/6/18,20081022,Hallowell,Bike & Car Accident,0,,,,,,,
Milda,746630,7/1/18,20100131,Lewiston,Bike & Car Accident,0,,,,,,,
Velda,598308,5/29/18,20090829,Old Town,Cars Accident,1,,,,,,,
Bernetta,720356,6/13/18,20091210,Portland,Cars Accident,1,,,,,,,
Neoma,724752,7/11/18,20101101,Presque Isle,Cars Accident,0,,,,,,,
Gaynell,148498,4/16/18,20100209,Rockland,Bike Accident,0,,,,,,,
Laurette,110122,7/2/18,20100321,Saco,Bike Accident,0,,,,,,,
Coletta,281388,4/11/18,20081018,Sanford,Cars Accident,0,,,,,,,
Zela,728600,7/29/18,20090121,South Portland,Cars Accident,0,,,,,,,
Zeta,231548,7/13/18,20080404,Waterville,Bike & Car Accident,0,,,,,,,
Manila,531160,7/19/18,20080418,Westbrook,Bike & Car Accident,0,,,,,,,
Manilla,889003,7/28/18,20090126,Ada,Cars Accident,0,,,,,,,
Cuba,193213,7/23/18,20090125,Adams,Bike & Car Accident,1,,,,,,,
Earline,557218,7/2/18,20091230,Adolph,Bike Accident,1,,,,,,,
Vlasta,125591,4/26/18,20080706,Adrian,Cars Accident,0,,,,,,,
Jacqueline,227244,5/29/18,20080712,Afton,Bike & Car Accident,0,,,,,,,
Onnie,791425,6/12/18,20080717,Ah Gwah Ching,Cars Accident,0,,,,,,,
Vara,354455,7/15/18,20080815,Aitkin,Cars Accident,0,,,,,,,
Alena,601042,7/8/18,20080916,Akeley,Bike Accident,0,,,,,,,
Ilo,433663,6/13/18,20090111,Albany,Bike Accident,0,,,,,,,
Imelda,471938,5/9/18,20090425,Albert Lea,Cars Accident,0,,,,,,,
Ardis,564654,7/21/18,20090426,Alberta,Cars Accident,0,,,,,,,
Delores,645723,7/26/18,20081025,Albertville,Bike & Car Accident,1,,,,,,,
Irva,573572,5/2/18,20090413,Alborn,Bike & Car Accident,1,,,,,,,
Gwen,437960,5/12/18,20091012,Alden,Cars Accident,0,,,,,,,
Tomasa,649800,7/10/18,20090525,Aldrich,Bike & Car Accident,0,,,,,,,
Veta,544225,6/17/18,20100630,Alexandria,Bike Accident,0,,,,,,,
Berneice,390256,7/2/18,20090704,Almelund,Cars Accident,0,,,,,,,
Lempi,488597,7/2/18,20090805,Alpha,Bike & Car Accident,0,,,,,,,
Eathel,133889,6/4/18,20091112,Altura,Cars Accident,0,,,,,,,
Marybelle,931901,7/3/18,20090226,Alvarado,Bike & Car Accident,0,,,,,,,
Chrystal,769475,5/11/18,20090401,Amboy,Bike Accident,0,,,,,,,
Elvia,844062,5/22/18,20080513,Andover,Cars Accident,1,,,,,,,
Ilene,844129,7/1/18,20080529,Angle Inlet,Bike & Car Accident,1,,,,,,,
Margarite,732169,5/2/18,20080701,Angora,Bike Accident,0,,,,,,,
Marianne,221854,7/17/18,20080627,Annandale,Bike Accident,0,,,,,,,
Odette,776950,7/15/18,20090313,Anoka,Bike & Car Accident,0,,,,,,,
Antonina,291006,7/12/18,20090516,Appleton,Bike & Car Accident,0,,,,,,,
Delsie,845751,5/19/18,20080327,Arco,Cars Accident,0,,,,,,,
Portia,889764,6/21/18,20080406,Argyle,Cars Accident,0,,,,,,,
Reatha,929306,7/3/18,20080618,Arlington,Cars Accident,0,,,,,,,
Aleen,515457,7/23/18,20080827,Ashby,Bike Accident,0,,,,,,,
Almeta,556270,4/18/18,20081121,Askov,Bike Accident,1,,,,,,,
Lilyan,908935,7/25/18,20090704,Atwater,Cars Accident,1,,,,,,,
Jaunita,525862,5/16/18,20090822,Audubon,Cars Accident,0,,,,,,,
Luvinia,490514,7/27/18,20080625,Aurora,Bike & Car Accident,0,,,,,,,
Alvera,774895,7/17/18,20080809,Austin,Bike & Car Accident,0,,,,,,,
Allean,974522,7/8/18,20080906,Avoca,Cars Accident,0,,,,,,,
Dagny,669809,7/27/18,20080517,Avon,Bike & Car Accident,0,,,,,,,
Leoma,182953,6/20/18,20080717,Babbitt,Bike Accident,0,,,,,,,
Oleta,836349,7/8/18,20080914,Backus,Cars Accident,0,,,,,,,
Trula,591269,4/29/18,20081122,Badger,Bike & Car Accident,0,,,,,,,
Ethyle,550127,7/6/18,20090102,Bagley,Cars Accident,1,,,,,,,
Ingeborg,663190,7/12/18,20100414,Balaton,Cars Accident,1,,,,,,,
Jeane,109392,7/15/18,20100620,Barnesville,Bike & Car Accident,0,,,,,,,
Laurine,215278,5/20/18,20090324,Barnum,Bike Accident,0,,,,,,,
Lorean,674570,6/4/18,20090829,Barrett,Cars Accident,0,,,,,,,
Marge,681486,7/18/18,20100618,Barry,Bike & Car Accident,0,,,,,,,
Margueritta,941851,7/24/18,20100114,Battle Lake,Cars Accident,0,,,,,,,
Mozell,186934,6/13/18,20091016,Baudette,Cars Accident,0,,,,,,,
Norene,918516,5/26/18,20091214,Baxter,Bike & Car Accident,0,,,,,,,
Oneta,533940,7/22/18,20080131,Bayport,Bike Accident,0,,,,,,,
Lolita,556080,7/20/18,20100326,Beardsley,Cars Accident,1,,,,,,,
Elouise,466132,7/10/18,20090702,Beaver Bay,Bike & Car Accident,1,,,,,,,
Cathleen,468176,7/22/18,20100511,Beaver Creek,Bike Accident,0,,,,,,,
Bette,430632,7/26/18,20100723,Becker,Bike Accident,0,,,,,,,
Earnestine,608117,6/19/18,20101123,Bejou,Bike & Car Accident,0,,,,,,,
Florene,610706,5/15/18,20090729,Belgrade,Bike & Car Accident,0,,,,,,,
Laverna,478456,7/18/18,20090521,Belle Plaine,Cars Accident,0,,,,,,,
Rafaela,441716,7/23/18,20100126,Bellingham,Cars Accident,0,,,,,,,
Thyra,603195,4/21/18,20100705,Beltrami,Cars Accident,0,,,,,,,
Loyce,601734,7/24/18,20100524,Belview,Bike Accident,0,,,,,,,
Cleda,600983,6/8/18,20100920,Bemidji,Bike Accident,1,,,,,,,
Pearline,462283,6/21/18,20100830,Bena,Cars Accident,1,,,,,,,
Ceola,615561,7/12/18,20091004,Benedict,Cars Accident,0,,,,,,,
Lavera,432220,4/18/18,20091006,Benson,Bike & Car Accident,0,,,,,,,
Marcelle,464652,6/17/18,20090213,Bertha,Bike & Car Accident,0,,,,,,,
Romaine,476685,7/22/18,20101030,Bethel,Cars Accident,0,,,,,,,
Rosalyn,458733,5/7/18,20081226,Big Falls,Bike & Car Accident,0,,,,,,,
Augustina,619884,7/9/18,20080925,Big Lake,Bike Accident,0,,,,,,,
Bonita,470610,7/16/18,20081012,Bigelow,Cars Accident,0,,,,,,,
Dominga,472135,6/20/18,20081012,Bigfork,Bike & Car Accident,0,,,,,,,
Girtha,477670,7/19/18,20081005,Bingham Lake,Cars Accident,1,,,,,,,
Isobel,618845,7/3/18,20100705,Birchdale,Cars Accident,1,,,,,,,
Anona,442479,7/13/18,20100427,Bird Island,Bike & Car Accident,0,,,,,,,
Syble,443920,7/24/18,20100628,Biwabik,Bike Accident,0,,,,,,,
Edris,453148,6/11/18,20081101,Blackduck,Cars Accident,0,,,,,,,
Santa,434733,6/4/18,20081108,Blomkest,Bike & Car Accident,0,,,,,,,
Theola,613982,4/20/18,20090625,Blooming Prairie,Bike Accident,0,,,,,,,
Veola,436984,7/6/18,20090703,Blue Earth,Bike Accident,0,,,,,,,
Ceil,607730,7/26/18,20100110,Bluffton,Bike & Car Accident,0,,,,,,,
Madlyn,609837,7/19/18,20090613,Bock,Bike & Car Accident,0,,,,,,,
Vernia,432211,7/21/18,20100821,Borup,Cars Accident,1,,,,,,,
Ellamae,473328,6/18/18,20080502,Bovey,Cars Accident,1,,,,,,,
Irine,610393,6/22/18,20081119,Bowlus,Cars Accident,0,,,,,,,
Linnea,614780,7/1/18,20090707,Bowstring,Bike Accident,0,,,,,,,
Madalyn,472248,7/3/18,20080313,Boyd,Bike Accident,0,,,,,,,
Roslyn,603381,6/5/18,20080729,Braham,Cars Accident,0,,,,,,,
Edrie,479224,3/31/18,20080807,Brainerd,Cars Accident,0,,,,,,,
Vincenza,430141,7/10/18,20080906,Brandon,Bike & Car Accident,0,,,,,,,
Yolanda,620757,6/25/18,20081102,Breckenridge,Bike & Car Accident,0,,,,,,,
Edra,615901,6/8/18,20080506,Brewster,Cars Accident,0,,,,,,,
Orma,474615,7/19/18,20080617,Bricelyn,Bike & Car Accident,1,,,,,,,
Ilda,456446,5/25/18,20090619,Brimson,Bike Accident,1,,,,,,,
Ardath,470577,6/20/18,20080611,Britt,Cars Accident,0,,,,,,,
Renee,441648,6/28/18,20100324,Brook Park,Bike & Car Accident,0,,,,,,,
Astrid,433782,7/18/18,20090506,Brooks,Cars Accident,0,,,,,,,
Beadie,468104,6/3/18,20080421,Brookston,Cars Accident,0,,,,,,,
Doretha,459407,5/8/18,20080827,Brooten,Bike & Car Accident,0,,,,,,,
Neola,472573,4/12/18,20081031,Browerville,Bike Accident,0,,,,,,,
Vela,433473,6/6/18,20100830,Browns Valley,Cars Accident,0,,,,,,,
Wava,446326,7/26/18,20090422,Brownsdale,Bike & Car Accident,0,,,,,,,
Evelyne,435481,7/11/18,20090719,Brownsville,Bike Accident,1,,,,,,,
Dimple,477310,6/8/18,20080216,Brownton,Bike Accident,1,,,,,,,
Annamae,609930,5/6/18,20080702,Bruno,Bike & Car Accident,0,,,,,,,
Elease,603993,5/2/18,20080805,Buckman,Bike & Car Accident,0,,,,,,,
Williemae,437818,5/7/18,20081219,Buffalo,Cars Accident,0,,,,,,,
Rosaline,478423,5/17/18,20081231,Buffalo Lake,Cars Accident,0,,,,,,,
Charline,467784,7/17/18,20090603,Buhl,Cars Accident,0,,,,,,,
Charlene,606714,7/18/18,20080303,Burnsville,Bike Accident,0,,,,,,,
Joanne,464691,7/8/18,20100809,Burtrum,Bike Accident,0,,,,,,,
Theta,431683,7/3/18,20080422,Butterfield,Cars Accident,0,,,,,,,
Deloris,431725,7/18/18,20080507,Byron,Cars Accident,1,,,,,,,
Maureen,609216,12/26/17,20091022,Caledonia,Bike & Car Accident,1,,,,,,,
Rosabelle,452787,7/2/18,20100625,Callaway,Bike & Car Accident,0,,,,,,,
Gilda,468767,5/9/18,20100712,Calumet,Cars Accident,0,,,,,,,
Herminia,435489,7/17/18,20090701,Cambridge,Bike & Car Accident,0,,,,,,,
Afton,450149,5/6/18,20081111,Campbell,Bike Accident,0,,,,,,,
Margurite,458364,6/20/18,20091125,Canby,Cars Accident,0,,,,,,,
Clydie,476458,6/5/18,20090112,Cannon Falls,Bike & Car Accident,0,,,,,,,
Izola,602433,7/27/18,20090125,Canton,Cars Accident,0,,,,,,,
Rosemarie,478575,4/26/18,20090703,Canyon,Cars Accident,0,,,,,,,
Arnetta,449718,5/31/18,20090223,Carlos,Bike & Car Accident,1,,,,,,,
Gladyce,463181,7/1/18,20080405,Carlton,Bike Accident,1,,,,,,,
Floretta,441992,7/6/18,20100601,Carver,Cars Accident,0,,,,,,,
Merna,452597,5/4/18,20080503,Cass Lake,Bike & Car Accident,0,,,,,,,
Nedra,614417,6/7/18,20080703,Castle Rock,Bike Accident,0,,,,,,,
Clementina,472895,5/1/18,20080722,Cedar,Bike Accident,0,,,,,,,
Launa,475847,2/24/18,20090103,Center City,Bike & Car Accident,0,,,,,,,
Sonia,476978,6/8/18,20100527,Ceylon,Bike & Car Accident,0,,,,,,,
Aili,600648,7/14/18,20090209,Champlin,Cars Accident,0,,,,,,,
Gladis,608335,7/23/18,20100729,Chandler,Cars Accident,0,,,,,,,
Alease,471600,7/21/18,20081124,Chanhassen,Cars Accident,1,,,,,,,
Madonna,441175,4/29/18,20100301,Chaska,Cars Accident,1,,,,,,,
Azalee,603123,6/20/18,20080110,Chatfield,Bike & Car Accident,0,,,,,,,
Colleen,457767,7/24/18,20100409,Chisago City,Bike Accident,0,,,,,,,
Darlene,618498,6/16/18,20080601,Chisholm,Cars Accident,0,,,,,,,
Macel,605486,7/11/18,20080605,Chokio,Bike & Car Accident,0,,,,,,,
Cleola,617970,7/26/18,20090411,Circle Pines,Bike Accident,0,,,,,,,
Loree,432934,7/5/18,20080808,Clara City,Bike Accident,0,,,,,,,
Stephania,456762,5/7/18,20081031,Claremont,Bike & Car Accident,0,,,,,,,
Joann,601748,7/7/18,20081231,Clarissa,Bike & Car Accident,0,,,,,,,
Antonetta,607763,7/23/18,20090306,Clarkfield,Cars Accident,1,,,,,,,
Arietta,436973,2/26/18,20090315,Clarks Grove,Cars Accident,1,,,,,,,
Vivienne,471300,7/14/18,20090409,Clear Lake,Cars Accident,0,,,,,,,
Elinore,453277,5/12/18,20080413,Clearbrook,Bike Accident,0,,,,,,,
Benita,465100,5/2/18,20080916,Clearwater,Bike Accident,0,,,,,,,
Glenda,603248,5/23/18,20081208,Clements,Cars Accident,0,,,,,,,
Earlene,601112,6/29/18,20090227,Cleveland,Cars Accident,0,,,,,,,
Arleen,438830,4/20/18,20100322,Climax,Bike & Car Accident,0,,,,,,,
Blanchie,464959,6/22/18,20080226,Clinton,Bike & Car Accident,0,,,,,,,
Vilma,439787,6/14/18,20080628,Clitherall,Cars Accident,0,,,,,,,
Erline,464839,7/3/18,20080904,Clontarf,Bike & Car Accident,1,,,,,,,
Felice,448984,6/27/18,20081125,Cloquet,Bike Accident,1,,,,,,,
Georgette,440327,7/2/18,20090104,Cohasset,Cars Accident,0,,,,,,,
Yvette,460742,6/7/18,20090908,Cokato,Bike & Car Accident,0,,,,,,,
Assunta,446895,6/30/18,20080308,Cold Spring,Cars Accident,0,,,,,,,
Helyn,609374,7/24/18,20080903,Coleraine,Cars Accident,0,,,,,,,
Lavonne,451672,7/5/18,20081024,Collegeville,Bike & Car Accident,0,,,,,,,
Audry,604450,6/28/18,20081226,Cologne,Bike Accident,0,,,,,,,
Dorathy,432896,6/25/18,20090718,Comfrey,Cars Accident,0,,,,,,,
Stasia,618929,7/2/18,20091124,Comstock,Bike & Car Accident,0,,,,,,,
Vita,451312,7/9/18,20090817,Conger,Bike Accident,1,,,,,,,
Jayne,605141,5/15/18,20080818,Cook,Bike Accident,1,,,,,,,
Maebell,459504,5/22/18,20090705,Correll,Bike & Car Accident,0,,,,,,,
Mafalda,432781,5/9/18,20101011,Cosmos,Bike & Car Accident,0,,,,,,,
Olympia,452748,5/15/18,20081028,Cottage Grove,Cars Accident,0,,,,,,,
Masako,618316,6/14/18,20090201,Cotton,Cars Accident,0,,,,,,,
Stacia,455365,7/23/18,20080521,Cottonwood,Cars Accident,0,,,,,,,
Domenica,470603,7/19/18,20080527,Courtland,Bike Accident,0,,,,,,,
Ingrid,475292,4/16/18,20080827,Crane Lake,Bike Accident,0,,,,,,,
Wynona,467743,7/14/18,20080819,Cromwell,Cars Accident,0,,,,,,,
Bernita,460675,5/2/18,20081207,Crookston,Cars Accident,1,,,,,,,
Carole,618123,7/24/18,20091008,Crosby,Bike & Car Accident,1,,,,,,,
Elenore,607452,6/7/18,20080617,Crosslake,Bike & Car Accident,0,,,,,,,
Waneta,606352,6/28/18,20080621,Crystal Bay,Cars Accident,0,,,,,,,
Esperanza,603527,7/1/18,20090623,Currie,Bike & Car Accident,0,,,,,,,
Madelene,445601,7/6/18,20081210,Cushing,Bike Accident,0,,,,,,,
Roselyn,603948,5/4/18,20080629,Cyrus,Cars Accident,0,,,,,,,
Kathlyn,435758,6/28/18,20080915,Dakota,Bike & Car Accident,0,,,,,,,
Ardith,611586,7/11/18,20081120,Dalbo,Cars Accident,0,,,,,,,
Venita,465263,4/24/18,20090325,Dalton,Cars Accident,0,,,,,,,
Santina,617858,6/30/18,20080719,Danube,Bike & Car Accident,1,,,,,,,
Maryjane,607889,5/1/18,20081203,Danvers,Bike Accident,1,,,,,,,
Orene,455689,6/8/18,20080712,Darfur,Cars Accident,0,,,,,,,
